6899;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
6900;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
6901;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
6902;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
6903;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
6904;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
6905;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
6906;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
6907;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
6908;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
6909;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
6910;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
6911;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
6912;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
6913;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7123;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7124;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7125;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7126;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7127;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7128;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7129;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7130;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7131;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7132;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7133;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7134;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7135;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7136;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7137;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7138;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7139;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7140;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7141;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7142;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7143;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7144;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7145;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7146;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7147;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7148;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7149;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7150;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7151;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7152;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7153;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7154;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7155;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7156;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7157;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7158;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7159;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7160;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7161;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7162;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7163;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7164;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7165;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7166;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7167;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7168;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7169;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7379;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7380;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7381;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7382;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7383;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7384;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7385;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7386;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7387;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7388;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7389;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7390;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7391;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7392;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7393;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7394;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7395;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7396;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7397;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7398;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7399;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7400;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7401;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7402;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7403;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7404;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7405;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7406;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7407;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7408;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7409;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7410;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7411;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7412;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7413;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7414;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7415;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7416;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7417;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7418;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7419;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7420;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7421;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7422;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7423;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7424;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7425;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7635;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7636;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7637;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7638;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7639;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7640;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7641;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7642;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7643;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7644;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7645;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7646;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7647;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7648;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7649;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7650;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7651;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7652;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7653;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7654;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7655;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7656;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7657;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7658;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7659;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7660;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7661;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7662;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7663;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7664;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7665;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
7666;;;;;0.000;0.000;;;;;;;;;;;;;;;;;;;;0.00;0;;;;;;1;;;;0.00;;;0;0;;;;;;0;;;;;;;0;0;;;0.000;;0;0
